
date, L Income, L 2020, L 2030, L 2040, L 2050, G Fund, F Fund, C Fund, S Fund, I Fund, 
2014-04-22, 17.009100, 22.144800, 23.881700, 25.314500, 14.349600, 14.390600, 16.132200, 24.429000, 34.305500, 25.971800, 
2014-04-21, 16.987400, 22.071400, 23.779100, 25.187400, 14.267800, 14.389700, 16.126900, 24.329000, 33.943800, 25.767700, 
2014-04-17, 16.975000, 22.040600, 23.737600, 25.136600, 14.236500, 14.385900, 16.127800, 24.237100, 33.792400, 25.793300, 
2014-04-16, 16.968100, 22.010300, 23.695100, 25.083600, 14.201000, 14.384900, 16.178300, 24.202600, 33.659200, 25.667600, 
2014-04-15, 16.929700, 21.881400, 23.517800, 24.867400, 14.062500, 14.384000, 16.185100, 23.951500, 33.241100, 25.358500, 
2014-04-14, 16.916500, 21.847300, 23.470700, 24.809400, 14.027600, 14.383100, 16.178400, 23.790200, 33.077200, 25.492200, 
2014-04-11, 16.897500, 21.793900, 23.398900, 24.723000, 13.973700, 14.380200, 16.193000, 23.596300, 32.953400, 25.522700, 
2014-04-10, 16.924200, 21.884400, 23.526800, 24.882400, 14.075000, 14.379300, 16.186000, 23.819600, 33.417500, 25.596100, 
2014-04-09, 16.989900, 22.112800, 23.844400, 25.273500, 14.325900, 14.378300, 16.134100, 24.327300, 34.286100, 26.013400, 
2014-04-08, 16.951100, 21.985700, 23.669100, 25.058800, 14.188900, 14.377400, 16.129200, 24.062600, 33.828100, 25.762700, 
2014-04-07, 16.937400, 21.945600, 23.612600, 24.988100, 14.144700, 14.376400, 16.115700, 23.964600, 33.573200, 25.764300, 
2014-04-04, 16.965300, 22.046900, 23.757300, 25.170100, 14.261000, 14.373600, 16.086200, 24.225000, 34.147600, 25.828600, 
2014-04-03, 16.998100, 22.163300, 23.923300, 25.378900, 14.394500, 14.372700, 16.032100, 24.531600, 34.826800, 25.881900, 
2014-04-02, 17.003200, 22.186100, 23.958200, 25.425400, 14.424600, 14.371700, 16.016500, 24.558700, 35.110800, 25.900000, 
2014-04-01, 16.995400, 22.158200, 23.919500, 25.377800, 14.393600, 14.370800, 16.047100, 24.484500, 35.010300, 25.861100, 
2014-03-31, 16.971300, 22.076800, 23.805500, 25.235900, 14.303100, 14.369900, 16.065600, 24.311500, 34.581300, 25.756600, 
2014-03-28, 16.939800, 21.975700, 23.664900, 25.061500, 14.192200, 14.367200, 16.068400, 24.119400, 34.049500, 25.602200, 
2014-03-27, 16.924400, 21.921300, 23.591200, 24.972400, 14.134400, 14.366300, 16.092600, 24.006900, 33.937700, 25.451000, 
2014-03-26, 16.924900, 21.926000, 23.598700, 24.982500, 14.140800, 14.365400, 16.072200, 24.048200, 33.989300, 25.401000, 
2014-03-25, 16.936700, 21.965700, 23.659000, 25.062600, 14.190200, 14.364600, 16.039200, 24.217400, 34.503200, 25.190700, 
2014-03-24, 16.919400, 21.908500, 23.583500, 24.973600, 14.132700, 14.363700, 16.034000, 24.108500, 34.513500, 24.978400, 
2014-03-21, 16.934900, 21.968800, 23.670300, 25.083400, 14.203100, 14.361000, 16.023000, 24.226000, 34.916000, 25.062300, 
2014-03-20, 16.938000, 21.981600, 23.689700, 25.108500, 14.218600, 14.360100, 15.995600, 24.297500, 35.042800, 24.996300, 
2014-03-19, 16.928600, 21.957900, 23.657400, 25.069400, 14.195400, 14.359300, 16.000900, 24.151000, 34.967900, 25.125800, 
2014-03-18, 16.956000, 22.045900, 23.777400, 25.215600, 14.288700, 14.358400, 16.073100, 24.299900, 35.208700, 25.349400, 
2014-03-17, 16.927700, 21.954100, 23.650500, 25.059100, 14.189100, 14.357500, 16.056000, 24.125000, 34.800400, 25.184500, 
2014-03-14, 16.899800, 21.864200, 23.528900, 24.912700, 14.095800, 14.354800, 16.091500, 23.895100, 34.590600, 25.027300, 
2014-03-13, 16.905100, 21.882600, 23.552200, 24.938600, 14.112500, 14.353900, 16.094200, 23.962300, 34.475600, 25.085300, 
2014-03-12, 16.942800, 22.020400, 23.742500, 25.171300, 14.262700, 14.353000, 16.043600, 24.242700, 34.912400, 25.444100, 
2014-03-11, 16.945400, 22.040400, 23.768500, 25.200700, 14.283800, 14.352200, 16.010600, 24.228900, 34.804400, 25.691600, 
2014-03-10, 16.957900, 22.083700, 23.830500, 25.278900, 14.333200, 14.351300, 16.000400, 24.351700, 35.096300, 25.674900, 
2014-03-07, 16.962500, 22.110200, 23.868900, 25.327300, 14.365500, 14.348600, 15.992600, 24.361400, 35.231900, 25.819000, 
2014-03-06, 16.969000, 22.133900, 23.901000, 25.366200, 14.391200, 14.347700, 16.031800, 24.346300, 35.264200, 25.987600, 
2014-03-05, 16.959400, 22.097200, 23.852200, 25.308800, 14.353100, 14.346800, 16.058900, 24.300200, 35.275500, 25.780700, 
2014-03-04, 16.957700, 22.092700, 23.847400, 25.304200, 14.349900, 14.346000, 16.059900, 24.296800, 35.334700, 25.733400, 
2014-03-03, 16.908800, 21.922600, 23.611000, 25.013100, 14.163300, 14.345100, 16.115700, 23.930800, 34.622600, 25.413700, 
2014-02-28, 16.938700, 22.039800, 23.771200, 25.206700, 14.290000, 14.342400, 16.089800, 24.107500, 34.821100, 25.903100, 
2014-02-27, 16.927900, 22.004000, 23.724900, 25.153200, 14.255200, 14.341500, 16.089800, 24.040400, 34.896100, 25.737400, 
2014-02-26, 16.913000, 21.961900, 23.667000, 25.082000, 14.210900, 14.340600, 16.063000, 23.918400, 34.710200, 25.757500, 
2014-02-25, 16.913800, 21.971700, 23.678700, 25.093700, 14.219900, 14.339800, 16.044900, 23.913500, 34.559600, 25.921100, 
2014-02-24, 16.909700, 21.962100, 23.666700, 25.079600, 14.210700, 14.338900, 15.998200, 23.944900, 34.558700, 25.826700, 
2014-02-21, 16.888300, 21.896600, 23.577200, 24.970400, 14.141500, 14.336200, 16.003700, 23.797400, 34.307400, 25.731800, 
2014-02-20, 16.882100, 21.873500, 23.546400, 24.933300, 14.116400, 14.335300, 15.985200, 23.839700, 34.262300, 25.513100, 
2014-02-19, 16.865500, 21.820600, 23.471700, 24.839600, 14.057600, 14.334400, 16.002500, 23.692600, 33.917900, 25.534600, 
2014-02-18, 16.887100, 21.893200, 23.571900, 24.962600, 14.135900, 14.333600, 16.018700, 23.846700, 34.186600, 25.660900, 
2014-02-14, 16.863900, 21.818600, 23.470200, 24.838100, 14.055200, 14.330000, 15.990400, 23.815300, 33.873700, 25.332500, 
2014-02-13, 16.849700, 21.772700, 23.408600, 24.764500, 14.008300, 14.329100, 16.001100, 23.699100, 33.804800, 25.239100, 
2014-02-12, 16.829400, 21.713700, 23.326300, 24.661800, 13.944300, 14.328200, 15.960700, 23.560100, 33.449900, 25.248900, 
2014-02-11, 16.824200, 21.691600, 23.295000, 24.622600, 13.918400, 14.327300, 15.991900, 23.554500, 33.302100, 25.139400, 
2014-02-10, 16.788200, 21.570400, 23.130300, 24.423600, 13.791100, 14.326500, 16.016200, 23.295500, 32.995200, 24.855200, 
2014-02-07, 16.782600, 21.559700, 23.116200, 24.406300, 13.780900, 14.323800, 16.013800, 23.258600, 32.913200, 24.895500, 
2014-02-06, 16.731800, 21.394000, 22.892800, 24.137200, 13.609300, 14.322900, 15.981700, 22.953000, 32.523300, 24.461700, 
2014-02-05, 16.689200, 21.252800, 22.701800, 23.906700, 13.462400, 14.322000, 15.994000, 22.659400, 32.167500, 24.138000, 
2014-02-04, 16.695300, 21.271100, 22.728100, 23.940500, 13.483200, 14.321200, 16.022500, 22.698100, 32.323200, 24.116500, 
2014-02-03, 16.673700, 21.199300, 22.629000, 23.819000, 13.406100, 14.320300, 16.052200, 22.525000, 32.020200, 24.028400, 
2014-01-31, 16.745300, 21.453400, 22.981000, 24.251200, 13.682600, 14.317300, 15.990300, 23.051500, 33.027800, 24.533300, 
2014-01-30, 16.763500, 21.517300, 23.068600, 24.357500, 13.750500, 14.316300, 15.972600, 23.200800, 33.203400, 24.661000, 
2014-01-29, 16.735100, 21.429400, 22.945900, 24.205300, 13.655400, 14.315400, 15.986400, 22.941800, 32.723300, 24.702600, 
2014-01-28, 16.762100, 21.525000, 23.078500, 24.368100, 13.759200, 14.314400, 15.939300, 23.175800, 33.105200, 24.836700, 
2014-01-27, 16.741200, 21.461200, 22.989800, 24.258000, 13.690000, 14.313400, 15.920800, 23.034000, 32.754800, 24.800700, 
2014-01-24, 16.757200, 21.519700, 23.073500, 24.363700, 13.757300, 14.310400, 15.942500, 23.145700, 33.126900, 24.866600, 
2014-01-23, 16.833000, 21.785300, 23.438900, 24.810100, 14.044600, 14.309400, 15.924700, 23.639500, 33.975500, 25.577500, 
2014-01-22, 16.853500, 21.860600, 23.543600, 24.938300, 14.126700, 14.308500, 15.868100, 23.850900, 34.240300, 25.671700, 
2014-01-21, 16.848300, 21.840000, 23.513800, 24.900400, 14.102000, 14.307500, 15.897800, 23.834200, 34.061600, 25.605900, 
2014-01-17, 16.836700, 21.812400, 23.476700, 24.854900, 14.074000, 14.303500, 15.889400, 23.767800, 33.902200, 25.617300, 
2014-01-16, 16.843400, 21.835200, 23.509100, 24.895400, 14.099200, 14.302500, 15.881400, 23.859700, 34.022500, 25.572700, 
2014-01-15, 16.842800, 21.838300, 23.513800, 24.900900, 14.103000, 14.301600, 15.846100, 23.891500, 34.006500, 25.572000, 
2014-01-14, 16.825100, 21.780300, 23.434600, 24.804700, 14.041500, 14.300600, 15.855600, 23.768200, 33.828900, 25.447500, 
2014-01-13, 16.795700, 21.682100, 23.297800, 24.635700, 13.934400, 14.299600, 15.894400, 23.513700, 33.366600, 25.369200, 
2014-01-10, 16.827300, 21.795300, 23.456000, 24.830700, 14.058600, 14.296600, 15.863000, 23.810500, 33.825500, 25.492300, 
2014-01-09, 16.805700, 21.729800, 23.367500, 24.723000, 13.989600, 14.295700, 15.780300, 23.755500, 33.628100, 25.255500, 
2014-01-08, 16.807300, 21.743100, 23.385600, 24.744500, 14.004700, 14.294700, 15.761400, 23.747300, 33.614800, 25.394400, 
2014-01-07, 16.804800, 21.729200, 23.366300, 24.721000, 13.988600, 14.293700, 15.805400, 23.745000, 33.560700, 25.289700, 
2014-01-06, 16.785000, 21.669300, 23.283200, 24.618200, 13.924100, 14.292700, 15.784900, 23.601100, 33.260600, 25.263000, 
2014-01-03, 16.790800, 21.700000, 23.328200, 24.675300, 13.961300, 14.289700, 15.756500, 23.660200, 33.453800, 25.333400, 
2014-01-02, 16.787600, 21.689300, 23.312900, 24.655600, 13.948400, 14.288800, 15.759600, 23.667300, 33.347000, 25.286000, 
2013-12-31, 16.816600, 21.795700, 23.459100, 24.834100, 14.063400, 14.287000, 15.741600, 23.875200, 33.670600, 25.564400, 
2013-12-30, 16.805900, 21.760700, 23.411000, 24.775300, 14.026100, 14.286100, 15.760700, 23.779500, 33.530500, 25.536600, 
2013-12-27, 16.799400, 21.746900, 23.393800, 24.755200, 14.013600, 14.283400, 15.728700, 23.782200, 33.509700, 25.473900, 
2013-12-26, 16.788900, 21.706300, 23.340700, 24.692800, 13.971700, 14.282600, 15.730600, 23.785600, 33.535100, 25.160300, 
2013-12-24, 16.773900, 21.660200, 23.279800, 24.620600, 13.925800, 14.280800, 15.733500, 23.673300, 33.487800, 25.060300, 
2013-12-23, 16.768000, 21.639100, 23.249800, 24.583200, 13.902100, 14.279900, 15.774500, 23.601600, 33.342900, 25.076200, 
2013-12-20, 16.745000, 21.564000, 23.147900, 24.459300, 13.822700, 14.277200, 15.790700, 23.473100, 33.081600, 24.879800, 
2013-12-19, 16.721300, 21.487600, 23.041500, 24.326800, 13.738700, 14.276400, 15.761400, 23.360100, 32.633800, 24.747600, 
2013-12-18, 16.719000, 21.475700, 23.028600, 24.314700, 13.729400, 14.275500, 15.781700, 23.370500, 32.826400, 24.550600, 
2013-12-17, 16.672400, 21.322800, 22.821900, 24.065100, 13.571100, 14.274600, 15.804900, 22.986800, 32.435100, 24.318300, 
2013-12-16, 16.679600, 21.352700, 22.861900, 24.112500, 13.602000, 14.273700, 15.775000, 23.058000, 32.436900, 24.424100, 
2013-12-13, 16.654700, 21.274500, 22.756200, 23.984300, 13.520600, 14.271000, 15.774200, 22.912800, 32.166200, 24.257800, 
2013-12-12, 16.653200, 21.273400, 22.753400, 23.979300, 13.518000, 14.270200, 15.763200, 22.914600, 32.043600, 24.310200, 
2013-12-11, 16.670100, 21.333900, 22.832500, 24.072000, 13.578500, 14.269300, 15.784800, 22.995100, 31.982000, 24.614800, 
2013-12-10, 16.705600, 21.449100, 22.991800, 24.268300, 13.702300, 14.268400, 15.818700, 23.256000, 32.499000, 24.725200, 
2013-12-09, 16.711700, 21.476300, 23.030300, 24.316000, 13.733100, 14.267500, 15.775300, 23.329800, 32.632300, 24.762900, 
2013-12-06, 16.699500, 21.442700, 22.986900, 24.265100, 13.700800, 14.264900, 15.750400, 23.286400, 32.606800, 24.640500, 
2013-12-05, 16.667900, 21.342000, 22.851600, 24.102400, 13.597900, 14.264000, 15.747900, 23.025400, 32.395100, 24.496500, 
2013-12-04, 16.678700, 21.378000, 22.899300, 24.158600, 13.633700, 14.263100, 15.756400, 23.124900, 32.384200, 24.573200, 
2013-12-03, 16.692000, 21.424800, 22.961200, 24.232300, 13.681700, 14.262200, 15.804100, 23.148800, 32.398800, 24.837200, 
2013-12-02, 16.704600, 21.473000, 23.027200, 24.312800, 13.734000, 14.261300, 15.791800, 23.221700, 32.536300, 25.008600, 
2013-11-29, 16.719400, 21.525600, 23.099500, 24.401400, 13.790900, 14.259700, 15.830100, 23.283900, 32.710300, 25.184800, 
2013-11-27, 16.713600, 21.508000, 23.077300, 24.375800, 13.773700, 14.257100, 15.828700, 23.301200, 32.719500, 25.029100, 
2013-11-26, 16.705700, 21.480900, 23.039700, 24.329500, 13.744200, 14.256300, 15.852800, 23.238200, 32.583700, 24.994100, 
2013-11-25, 16.702100, 21.474400, 23.029300, 24.314700, 13.735700, 14.255500, 15.826000, 23.232200, 32.413000, 25.053400, 
2013-11-22, 16.700300, 21.472600, 23.028800, 24.315500, 13.735900, 14.253000, 15.818800, 23.260700, 32.469900, 24.977100, 
2013-11-21, 16.682600, 21.417800, 22.954900, 24.226300, 13.679500, 14.252200, 15.799300, 23.142900, 32.322600, 24.880800, 
2013-11-20, 16.660300, 21.350500, 22.860100, 24.107400, 13.605800, 14.251400, 15.790600, 22.954900, 31.864800, 24.955200, 
2013-11-19, 16.672800, 21.388900, 22.911700, 24.169700, 13.644900, 14.250500, 15.834100, 23.037400, 31.938400, 25.020800, 
2013-11-18, 16.685600, 21.434100, 22.974400, 24.247200, 13.694700, 14.249700, 15.859200, 23.080100, 32.144200, 25.171300, 
2013-11-15, 16.687100, 21.443700, 22.992900, 24.274500, 13.710900, 14.247200, 15.825100, 23.164400, 32.460700, 24.980700, 
2013-11-14, 16.669700, 21.386600, 22.915900, 24.181600, 13.651500, 14.246400, 15.818400, 23.067000, 32.318700, 24.816300, 
2013-11-13, 16.652800, 21.337700, 22.851100, 24.104300, 13.603100, 14.245600, 15.779800, 22.951700, 32.243700, 24.742500, 
2013-11-12, 16.626700, 21.259200, 22.743500, 23.972100, 13.520600, 14.244700, 15.745700, 22.760800, 31.890600, 24.713800, 
2013-11-08, 16.626100, 21.261500, 22.746700, 23.975500, 13.522600, 14.241400, 15.758000, 22.796400, 31.823300, 24.696000, 
2013-11-07, 16.597300, 21.162800, 22.609400, 23.806400, 13.415800, 14.240600, 15.848800, 22.494400, 31.344600, 24.699500, 
2013-11-06, 16.638300, 21.304300, 22.804300, 24.045400, 13.568000, 14.239800, 15.827000, 22.789400, 31.917000, 24.944600, 
2013-11-05, 16.622700, 21.255500, 22.742100, 23.974000, 13.522200, 14.238900, 15.812300, 22.680100, 32.027800, 24.763500, 
2013-11-04, 16.634200, 21.291100, 22.790600, 24.033400, 13.559500, 14.238100, 15.855400, 22.741500, 32.149000, 24.828200, 
2013-11-01, 16.616400, 21.238000, 22.718000, 23.944000, 13.503100, 14.235600, 15.838600, 22.660200, 31.882900, 24.730600, 
2013-10-31, 16.622200, 21.262000, 22.750100, 23.982900, 13.529400, 14.234700, 15.886100, 22.594600, 31.914500, 24.998400, 
2013-10-30, 16.636900, 21.315900, 22.822600, 24.070100, 13.585800, 14.233800, 15.887300, 22.680100, 31.999100, 25.199100, 
2013-10-29, 16.649000, 21.354500, 22.878400, 24.141200, 13.629900, 14.233000, 15.895500, 22.789100, 32.327500, 25.128100, 
2013-10-28, 16.636400, 21.318400, 22.829900, 24.082900, 13.593800, 14.232100, 15.893800, 22.661200, 32.237600, 25.155700, 
2013-10-25, 16.630500, 21.304600, 22.813700, 24.065300, 13.582700, 14.229400, 15.894100, 22.630700, 32.297100, 25.099700, 
2013-10-24, 16.624200, 21.293000, 22.798600, 24.047600, 13.573200, 14.228500, 15.880400, 22.531900, 32.274700, 25.234200, 
2013-10-23, 16.611200, 21.247400, 22.735800, 23.970700, 13.523700, 14.227700, 15.902100, 22.458200, 32.078000, 25.111700, 
2013-10-22, 16.626900, 21.304600, 22.814200, 24.066000, 13.585000, 14.226800, 15.887500, 22.564500, 32.256200, 25.265900, 
2013-10-21, 16.601200, 21.226300, 22.710300, 23.941700, 13.506100, 14.225900, 15.823900, 22.435500, 32.129100, 25.041800, 
2013-10-18, 16.598200, 21.220100, 22.703500, 23.934900, 13.501600, 14.223200, 15.834200, 22.433000, 32.163400, 24.990100, 
2013-10-17, 16.573100, 21.137300, 22.590900, 23.797900, 13.414400, 14.222300, 15.833200, 22.286700, 31.872700, 24.796200, 
2013-10-16, 16.542400, 21.042500, 22.463200, 23.643000, 13.316500, 14.221500, 15.769100, 22.136100, 31.570700, 24.573900, 
2013-10-15, 16.499900, 20.912100, 22.287100, 23.429800, 13.182800, 14.220600, 15.725600, 21.831900, 31.161100, 24.426700, 
2013-10-11, 16.502100, 20.921500, 22.302100, 23.450000, 13.194600, 14.217000, 15.744900, 21.897700, 31.273200, 24.317800, 
2013-10-10, 16.480400, 20.854100, 22.209800, 23.336900, 13.123600, 14.216100, 15.734600, 21.760700, 30.951400, 24.248900, 
2013-10-09, 16.410200, 20.624700, 21.900000, 22.962400, 12.886700, 14.215300, 15.742000, 21.292500, 30.232900, 23.815200, 
2013-10-08, 16.410200, 20.626800, 21.905100, 22.970800, 12.891900, 14.214400, 15.748900, 21.278300, 30.375200, 23.796900, 
2013-10-07, 16.449500, 20.758500, 22.086100, 23.192800, 13.032500, 14.213500, 15.751500, 21.536900, 30.948900, 24.008600, 
2013-10-04, 16.474100, 20.846800, 22.207700, 23.341500, 13.127000, 14.210900, 15.740200, 21.721900, 31.286200, 24.163600, 
2013-10-03, 16.458800, 20.800000, 22.143100, 23.262200, 13.077800, 14.210000, 15.763000, 21.568800, 31.047200, 24.213900, 
2013-10-02, 16.480000, 20.869900, 22.239500, 23.380400, 13.152000, 14.209100, 15.748200, 21.763900, 31.350200, 24.225400, 
2013-10-01, 16.482500, 20.883500, 22.259000, 23.404700, 13.168000, 14.208300, 15.731000, 21.774600, 31.427300, 24.287400, 
2013-09-30, 16.456400, 20.797600, 22.140800, 23.259500, 13.076200, 14.207300, 15.746200, 21.600100, 31.003800, 24.181700, 
2013-09-27, 16.474600, 20.866000, 22.232000, 23.368200, 13.146200, 14.204500, 15.748300, 21.730200, 31.051200, 24.416100, 
2013-09-26, 16.480900, 20.887400, 22.261900, 23.405000, 13.169000, 14.203600, 15.733100, 21.817800, 31.154400, 24.367600, 
2013-09-25, 16.470200, 20.852000, 22.213200, 23.345300, 13.131200, 14.202700, 15.755400, 21.737700, 30.979200, 24.331200, 
2013-09-24, 16.472300, 20.861700, 22.226000, 23.360100, 13.140700, 14.201800, 15.729400, 21.797000, 30.953300, 24.317900, 
2013-09-23, 16.472600, 20.868500, 22.234500, 23.368800, 13.146800, 14.200900, 15.683400, 21.851100, 30.870000, 24.333300, 
2013-09-20, 16.481800, 20.906500, 22.287100, 23.433100, 13.187800, 14.198100, 15.665200, 21.954600, 30.986400, 24.382100, 
2013-09-19, 16.501000, 20.972500, 22.376500, 23.541100, 13.256400, 14.197200, 15.654800, 22.114200, 31.160300, 24.488300, 
2013-09-18, 16.508700, 20.999500, 22.412300, 23.583900, 13.283900, 14.196200, 15.672200, 22.151300, 31.184600, 24.593200, 
2013-09-17, 16.447200, 20.800600, 22.149400, 23.270000, 13.083600, 14.195300, 15.556500, 21.884700, 30.876200, 23.885800, 
2013-09-16, 16.437000, 20.774900, 22.112800, 23.223500, 13.055900, 14.194400, 15.539200, 21.792200, 30.622000, 24.007700, 
2013-09-13, 16.409900, 20.691000, 22.003100, 23.093600, 12.973200, 14.191600, 15.510100, 21.668800, 30.515600, 23.719600, 
2013-09-12, 16.403400, 20.674600, 21.980800, 23.066100, 12.956600, 14.190700, 15.503800, 21.610000, 30.417000, 23.767300, 
2013-09-11, 16.409800, 20.697300, 22.012700, 23.106000, 12.981500, 14.189800, 15.494200, 21.676900, 30.559100, 23.749000, 
2013-09-10, 16.395000, 20.653000, 21.955100, 23.037800, 12.938500, 14.188800, 15.461400, 21.607900, 30.516800, 23.610300, 
2013-09-09, 16.368200, 20.558700, 21.828500, 22.885400, 12.840800, 14.187900, 15.503000, 21.449900, 30.241600, 23.338800, 
2013-09-06, 16.328900, 20.440200, 21.669400, 22.692600, 12.720000, 14.185100, 15.455600, 21.236500, 29.791400, 23.146800, 
2013-09-05, 16.319500, 20.411700, 21.632300, 22.648400, 12.691800, 14.184200, 15.418800, 21.232600, 29.744500, 22.999900, 
2013-09-04, 16.319600, 20.406300, 21.623600, 22.637100, 12.683900, 14.183300, 15.492300, 21.206500, 29.653800, 23.006000, 
2013-09-03, 16.295500, 20.326100, 21.515800, 22.507200, 12.601800, 14.182400, 15.528100, 21.030600, 29.391000, 22.874500, 
2013-08-30, 16.274300, 20.248500, 21.413700, 22.386300, 12.523000, 14.179900, 15.591900, 20.942100, 29.278100, 22.513200, 
2013-08-29, 16.291400, 20.313800, 21.504400, 22.498500, 12.594900, 14.178200, 15.585000, 21.007000, 29.635300, 22.707700, 
2013-08-28, 16.282600, 20.290900, 21.472100, 22.457600, 12.570100, 14.177400, 15.556200, 20.962700, 29.423900, 22.745300, 
2013-08-27, 16.279600, 20.280200, 21.456800, 22.438700, 12.558400, 14.176600, 15.601300, 20.901200, 29.333500, 22.801200, 
2013-08-26, 16.331700, 20.463900, 21.705900, 22.740900, 12.751000, 14.175700, 15.545600, 21.238300, 29.976100, 23.223400, 
